x1,x2,label
5.104221033610251368,-8.497215223453704169,0
8.884010141344603539,-2.881155194728517888,1
0.082827254307840992,-6.201820263114553811,0
6.099036329768039444,-3.066426979761116556,1
9.541736193059456639,2.944659865668932230,1
-0.765758992916102388,-7.665260922538803534,0
0.063073717588408323,-11.676781607487338732,0
8.001494270149667187,2.747491582192676418,1
5.633939962745423635,3.472821710071839263,1
1.115172801323063734,-5.206683827591802149,0
10.383773942280821956,-0.791119427529596297,1
12.056649449386750206,-2.538454916861403010,1
-2.018161047363479899,-4.165224955011753494,0
-0.274445588921010564,-7.344163252455711444,0
2.339191755132627559,-6.665846974900935251,0
10.147784328058305547,-4.326871611974430820,1
-0.256791002225364662,-4.081278912620811994,0
9.682365947982827237,5.009688045764973729,1
0.411431605621738528,-6.444968846126745809,0
1.745918185061992256,-6.958994684667591635,0
9.890967657036116023,-2.785541848571119861,1
9.678096979021344026,-0.188149859508318945,1
12.103369037698620048,-2.895716007657205715,1
0.015815389406876657,-8.237377932276833903,0
0.410283191178028028,-7.171557447974633348,0
-1.308069276658040847,-6.136590517504040498,0
-0.298001194967379757,-7.083921979565711347,0
7.211988442582763170,-0.716231483634402366,1
-2.273637617968961244,-5.645490334720915548,0
-0.660162019416081436,-8.683133630857538421,0
10.131179581094631459,0.912866170409778910,1
-0.078545232055992342,-5.816981918161939547,0
-0.095529229257811377,-9.811255902462287182,0
12.002361626748506040,3.688307669379065956,1
0.454808194451730041,-8.975470468136620639,0
7.501844567135945496,-3.274953428601060867,1
11.193149449459218303,-1.848341236245286456,1
-1.852142612808102218,-6.090407071538443518,0
3.381748414544810899,-8.886737198368610535,0
1.562858183719204819,-6.741535018523483913,0
8.333003865717063974,-0.314155893039336054,1
-3.030481948831729166,-7.149578654357436669,0
9.037150680356093702,-0.743866205213595810,1
11.603772582778342226,-1.972433270037482478,1
-1.035721133085923062,-2.546381148452880439,0
1.449305853272106814,-9.752730303291253122,0
-2.059996715274155843,-8.821125264349145567,0
-2.236200126783306263,-8.208925771630978474,0
-0.646434109386425093,-5.803451231014303602,0
5.362819957976142859,0.553984527283308270,1
9.326852765415289070,3.966611894094552504,1
7.582940453470576436,-1.308056803843248073,1
8.991294517132057962,-0.676947773441812339,1
-0.404744710626683601,-5.359479270714886390,0
7.415070034882168315,-1.904067763382027989,1
6.926637324949696861,-1.324395525299144172,1
-2.119467320789904630,-6.383266503424740890,0
6.933818966537874218,0.965579078591265239,1
0.939718477214520065,-6.025870529262980391,0
3.348623806235352163,-4.796550036698431718,0
0.157879804783159494,-9.539842858096342582,0
0.000393404179500456,-6.668672695171656173,0
12.258647631300481962,-2.399978548644665199,1
0.102737973218788692,-9.452253299958901067,0
3.330805828025561244,-10.231760011986470005,0
3.341350101756999535,-6.322696049700573084,0
7.292753267343989876,0.591681236598439630,1
11.803205403392333039,1.723602147971167398,1
-1.863543330459187075,-2.981752973450169986,0
12.956688171392713116,-1.379214654829022058,1
3.600164978754862855,-8.800150160964626878,0
3.334546787986783389,-3.110138619818159533,0
9.586120348029130156,0.873299831210189392,1
-0.545242170629174128,-6.016810882612616318,0
13.233990516435198970,-0.363150434104359821,1
11.802616886440933541,1.007286851468551125,1
10.872109297514505499,-0.695417088543336837,1
0.180945370681201839,-4.787716059959370440,0
9.859396272379823856,-5.291139791279842797,1
1.889251825303728261,-5.981908472771704233,0
12.404948913114777653,1.554550123745903845,1
9.794155703264532775,-3.332186895620464551,1
10.588115998620182268,-2.442957413909215614,1
0.838214790389148368,-4.461363739938921213,0
9.586854866352087612,-3.832197306289653937,1
0.181376275856630076,-3.606514549854001217,0
9.728592785136250143,0.830242911650523663,1
1.110460789641659174,-8.232894227754320227,0
11.931235989592146041,-1.492088538847600621,1
12.547006227685645996,2.160350459776574361,1
3.011777521630640830,-7.208496072545998778,0
7.981789354485494314,-0.715673307942874315,1
9.393458819505250190,-3.815652115923746202,1
-1.840998828001434440,-2.878079072992508980,0
6.854981232628834853,1.996322624855728645,1
7.509196514313979165,2.254831631866481612,1
1.712608913515431652,-7.506591521372737219,0
9.329050482444925407,0.735999066819334580,1
12.031611916571170795,0.028211090982527776,1
9.414004218573142069,-0.502337802132136080,1
