x1,x2,label
6.655236898543854807,0.194287653311095099,1
-2.155429452670937884,5.649040579425260056,0
-4.815062050666641724,6.592604866183267021,0
11.656220966882358425,-2.654602351521833992,1
-7.474688330519557944,8.039997949395932153,0
6.346801959374724689,4.175545501237301949,1
-0.771042455328551313,12.024770086182476447,0
11.265942955712237250,2.725471154157519393,1
11.626718673081416711,-3.963624431046996577,1
13.663796058211010731,-1.183350096529080853,1
12.064080745848860587,-5.044323660496049300,1
9.108423223148404801,-3.672356204806489277,1
-6.968586428530032961,9.187680050306635593,0
-1.524938275683545896,9.006941705722020686,0
-2.433044490828090822,8.062252635041406990,0
9.047222526549882460,-3.795581581210779820,1
-5.711282774322370415,13.950704380829147766,0
-11.825128749315723553,7.176354578800708595,0
-0.064093094865030231,7.827645610963898548,0
6.450981215243251299,-3.683229315983911345,1
6.814851552164867599,1.284817369089657824,1
-11.206729360486882285,10.765691083459184796,0
-2.845259896051206994,6.989017628592254283,0
8.010629745670936330,-0.130159493961823802,1
-5.464032612689779356,6.355764174475640793,0
-5.233272341087837454,11.634355707653540435,0
-7.006717903127687386,5.543232246314213185,0
8.066392077890260026,-0.713316024851930575,1
-10.221855968950677607,5.544190274563089105,0
11.583881236723771124,0.172514914869216884,1
10.438003257587595840,-4.740818444515856989,1
-6.574433510467927455,9.429266870537501788,0
-3.724464475786253281,8.025427600787484295,0
4.967559421403274555,0.804421015555234931,1
9.399605580921059911,-1.487263631506156925,1
-7.603279689226658533,7.671671974373325931,0
-6.125853960647384966,4.809792312679205040,0
-8.213893024860920988,7.712161842472432305,0
10.263191728877114173,-0.578709113771028072,1
15.148124888879019423,-6.280015712825942842,1
8.717646969634298415,-1.585018477618779009,1
7.900529312281306282,-0.944725226604649748,1
5.032174377877066007,-5.010736983831260538,1
-6.545536487630422506,5.236715770101968204,0
-2.654340324781045091,6.658396077622939835,0
-5.006720151136524244,15.286213405538916277,0
11.008012954392254912,-0.516396262794458050,1
8.650270984668704699,-5.194766414245157726,1
8.380319164754194361,-6.623080111196570030,1
8.397813308158374568,-1.416206059452683963,1
8.066086846782244635,-3.665711054675632852,1
-5.556458794949538316,9.650970864540227012,0
-6.141965795133450534,5.739740613250827295,0
12.242101859927021934,-1.925001362953697281,1
-4.154989703389270872,6.755188207355744545,0
4.588830917438929013,-5.857191542454015298,1
10.926379237379634901,-8.365100401457947754,1
-7.305405483520296173,4.616434436056120916,0
-4.492107843785021259,4.696655125491846050,0
0.907011285405298295,4.734206215665419215,0
-7.606100908018554208,6.133508816066425062,0
-7.004592850566579543,9.411425009693349608,0
10.326144674674049284,-4.086344448740113933,1
-11.232134399366101363,2.766922601504791857,0
-4.560008125379622079,8.144115798396564188,0
8.077451129297497090,-1.867320428261845411,1
6.190682444627967129,-4.330732640448333726,1
7.421829129486827270,-3.191624822855788413,1
-8.446710352861341420,8.551260569329221184,0
6.117412143426928850,-5.439521101173348860,1
6.036096204016248024,-5.458413291209199159,1
-7.919246276094327186,10.282780339083871013,0
7.468288235178009771,-1.515986316894164521,1
7.441361412426079625,1.287102830198453063,1
-7.245397317248653657,5.747427966075651540,0
8.041160048789002701,-6.566884157747075790,1
-3.838446605367570541,9.181885028999742460,0
12.017772812049496878,-5.388059268757690035,1
9.565601298525338692,-3.978524409251765537,1
-4.343925764986302340,13.050799561220260969,0
-4.986572592273621041,8.412721218944112067,0
